Fecha De Venta;País;Continente;Producto;Marca;Categoría;Precio Unidad;Costo Unidad;Cantidad Vendida;Facturación;Costo Venta
jueves, 2 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 2 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 4 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 4 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 7 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 8 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 8 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 9 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
lunes, 13 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
viernes, 17 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 19 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 19 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 22 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 22 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 22 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 22 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
viernes, 24 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
viernes, 24 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
viernes, 24 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
viernes, 31 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
lunes, 3 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
lunes, 17 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 20 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 23 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 23 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 23 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 23 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 30 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 1 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 1 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 1 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 1 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 1 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 3 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 5 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 5 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 13 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 13 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 13 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 20 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 22 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 23 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
lunes, 28 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 3 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 6 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
lunes, 12 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
lunes, 12 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
viernes, 30 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
viernes, 6 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
viernes, 6 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 7 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 12 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 12 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 12 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 12 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 12 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 14 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 15 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 17 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 19 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 19 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 21 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 22 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 22 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
lunes, 23 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 25 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 28 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 28 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 28 de noviembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
viernes, 11 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 13 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
lunes, 14 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 15 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 16 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 16 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 16 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 16 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
miércoles, 16 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 19 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 19 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 20 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 24 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
jueves, 24 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Prata;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
sábado, 26 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Vermelho;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 27 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
domingo, 27 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Amarelo;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 29 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 29 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 29 de diciembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M300 Preto;Kid Toys;Juegos de mesa;6,89;$3,17;1;$6,89;$3,17
martes, 2 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 3 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
viernes, 5 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 6 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 6 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
lunes, 8 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
domingo, 21 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
domingo, 21 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
lunes, 22 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
lunes, 22 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 23 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 24 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
lunes, 29 de junio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 1 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 7 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 18 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 18 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
jueves, 23 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 28 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 29 de julio de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 5 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
jueves, 6 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
jueves, 6 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 11 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 11 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
jueves, 13 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 15 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 18 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
jueves, 20 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 25 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 25 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 26 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 26 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 26 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 26 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
lunes, 31 de agosto de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
lunes, 7 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
lunes, 7 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
jueves, 10 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 12 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 12 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 22 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 26 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
domingo, 27 de septiembre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
jueves, 8 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
domingo, 11 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 13 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Prata;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 14 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 14 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
jueves, 22 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 24 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 24 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
sábado, 24 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Preto;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
martes, 27 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 28 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Amarelo;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
miércoles, 28 de octubre de 2020;Estados Unidos;América del Norte;Juego Mesa men M30 Vermelho;Philips;Juegos de mesa;6,88;$3,16;1;$6,88;$3,16
